"","date","Big_newspapers","Letter","Letter_Reminder","Other","Other_Media","Partners","Snowball_Campaign","Social_Media","Social_Media_Boosted","freq","Heard_Other","Heard_Snowball","Heard_Social_Media","Heard_Partners_Newsletter","Heard_Letter","Heard_Media","drop_mean_age","participate_mean_age","All_mean_age","Heard_freq_P","Heard_Other_P","Heard_Snowball_P","Heard_Social_Media_P","Heard_Partners_Newsletter_P","Heard_Letter_P","Heard_Media_P","Letter_B","Social_Media_B","Social_Media_Boosted_B","Other_B","Media_B","Big_newspaper_B","Social_Media_Boosted_exposure","Partners_exposure","Social_Media_exposure","Other_Media_exposure","Letter_exposure","Big_newspapers_exposure","Letter_Reminder_exposure","Other_exposure","Snowball_Campaign_exposure","Social_Media_Boosted_exposure_Lagged_1","Social_Media_Boosted_exposure_Lagged_2","Social_Media_Boosted_exposure_Lagged_3","Social_Media_Boosted_exposure_Lagged_4","Social_Media_Boosted_exposure_Lagged_5","Partners_exposure_Lagged_1","Partners_exposure_Lagged_2","Partners_exposure_Lagged_3","Partners_exposure_Lagged_4","Partners_exposure_Lagged_5","Social_Media_exposure_Lagged_1","Social_Media_exposure_Lagged_2","Social_Media_exposure_Lagged_3","Social_Media_exposure_Lagged_4","Social_Media_exposure_Lagged_5","Other_Media_exposure_Lagged_1","Other_Media_exposure_Lagged_2","Other_Media_exposure_Lagged_3","Other_Media_exposure_Lagged_4","Other_Media_exposure_Lagged_5","Letter_exposure_Lagged_1","Letter_exposure_Lagged_2","Letter_exposure_Lagged_3","Letter_exposure_Lagged_4","Letter_exposure_Lagged_5","Big_newspapers_exposure_Lagged_1","Big_newspapers_exposure_Lagged_2","Big_newspapers_exposure_Lagged_3","Big_newspapers_exposure_Lagged_4","Big_newspapers_exposure_Lagged_5","Letter_Reminder_exposure_Lagged_1","Letter_Reminder_exposure_Lagged_2","Letter_Reminder_exposure_Lagged_3","Letter_Reminder_exposure_Lagged_4","Letter_Reminder_exposure_Lagged_5","Other_exposure_Lagged_1","Other_exposure_Lagged_2","Other_exposure_Lagged_3","Other_exposure_Lagged_4","Other_exposure_Lagged_5","Snowball_Campaign_exposure_Lagged_1","Snowball_Campaign_exposure_Lagged_2","Snowball_Campaign_exposure_Lagged_3","Snowball_Campaign_exposure_Lagged_4","Snowball_Campaign_exposure_Lagged_5","Days","days_Since_letter","days_Since_letter_Reminder","days_Since_Snowball","Reach","R_Lag2","R_Lag3","R_Lag4","R_Lag5","R_Lag6","R_Lag7","R_Lag8","R_Lag9","R_Lag10","SM_Lag2","SM_Lag3","SM_Lag4","SM_Lag5","SM_Lag6","SM_Lag7","SM_Lag8","SM_Lag9","SM_Lag10","Letter_Lag2","Letter_Lag3","Letter_Lag4","Letter_Lag5","Letter_Lag6","Letter_Lag7","Letter_Lag8","Letter_Lag9","Letter_Lag10","Letter_Lag11","Letter_Lag12","Letter_Lag13","Letter_Lag14","Letter_Lag15","Letter_Lag16","Letter_Lag17","Letter_Lag18","Letter_Lag19","Letter_Lag20","Letter_Reminder_Lag2","Letter_Reminder_Lag3","Letter_Reminder_Lag4","Letter_Reminder_Lag5","Letter_Reminder_Lag6","Letter_Reminder_Lag7","Letter_Reminder_Lag8","Letter_Reminder_Lag9","Letter_Reminder_Lag10","Big_newspaper_Lag2","Big_newspaper_Lag3","Big_newspaper_Lag4","Big_newspaper_Lag5","Big_newspaper_Lag6","Big_newspaper_Lag7","Big_newspaper_Lag8","Big_newspaper_Lag9","Big_newspaper_Lag10","Other_Media_Lag2","Other_Media_Lag3","Other_Media_Lag4","Other_Media_Lag5","Other_Media_Lag6","Other_Media_Lag7","Other_Media_Lag8","Other_Media_Lag9","Other_Media_Lag10","Partners_Lag2","Partners_Lag3","Partners_Lag4","Partners_Lag5","Partners_Lag6","Partners_Lag7","Partners_Lag8","Partners_Lag9","Partners_Lag10","Snowball_Lag2","Snowball_Lag3","Snowball_Lag4","Snowball_Lag5","Snowball_Lag6","Snowball_Lag7","Snowball_Lag8","Snowball_Lag9","Snowball_Lag10","Other_Lag2","Other_Lag3","Other_Lag4","Other_Lag5","Other_Lag6","Other_Lag7","Other_Lag8","Other_Lag9","Other_Lag10","lg_Reach","lg_R_Lag2","lg_R_Lag3","lg_R_Lag4","lg_R_Lag5","lg_R_Lag6","lg_R_Lag7","lg_R_Lag8","lg_R_Lag9","lg_R_Lag10","days","new_campain"
"41","2018-07-16",0,0,0,0,0,0,0,1,0,30,0,2,7,1,13,7,44,51.36,50.1333333333333,25,0,1,5,1,12,6,0,1,0,0,0,NA,1,0,1,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,0.9,1.5,1.8,2.079,2.34486666666667,2.56361904761905,2.74964285714286,2.87083333333333,2.94088888888889,2.98318181818182,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.285714285714286,0.277777777777778,0.266666666666667,0.254545454545455,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0.0909090909090909,0.0897435897435897,0.0879120879120879,0.0857142857142857,0.0833333333333333,0.0808823529411765,0.0784313725490196,0.0760233918128655,0.0736842105263158,0.0714285714285714,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0,0,0.1,0.133333333333333,0.238095238095238,0.321428571428571,0.361111111111111,0.377777777777778,0.381818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470003629245736,0.641853886172395,0.778866055962483,0.893990588379186,0.979685742309647,1.04719367314499,1.0888424970723,1.11214987033908,1.12596212159967,41,1
"42","2018-07-17",0,0,0,0,0,1,0,2,2,45,3,3,7,20,10,2,40.1666666666667,51.6410256410256,50.1111111111111,39,2,3,6,17,9,2,0,1,1,0,0,NA,2,1,2,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,1.287,1.587,1.887,2.097,2.313,2.53333333333333,2.72757142857143,2.90061111111111,3.02366666666667,3.10409090909091,2.33333333333333,2.33333333333333,2.3,2.26666666666667,2.23809523809524,2.21428571428571,2.22222222222222,2.22222222222222,2.21818181818182,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0.0757575757575758,0.0769230769230769,0.0769230769230769,0.0761904761904762,0.075,0.0735294117647059,0.0718954248366013,0.0701754385964912,0.068421052631579,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0,0,0.0666666666666667,0.0952380952380952,0.178571428571429,0.25,0.288888888888889,0.309090909090909,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327143141332695,0.522951803563831,0.68662596356968,0.787092793402473,0.880870786642895,0.968250470804866,1.03941819078328,1.09881597162703,1.13900752547358,1.16442840242747,42,5
"43","2018-07-18",0,0,0,0,0,1,0,0,0,15,0,0,8,2,4,1,33.5,33.7692307692308,33.7333333333333,13,0,0,7,2,3,1,0,0,0,0,0,NA,2,1,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,2.592,3.021,3.171,3.3381,3.4752,3.63128571428571,3.80253571428571,3.96269444444444,4.11168888888889,4.22350909090909,0.666666666666667,0.833333333333333,0.8,0.733333333333333,0.666666666666667,0.607142857142857,0.555555555555556,0.533333333333333,0.509090909090909,0,0,0,0,0,0,0.0277777777777778,0.0444444444444444,0.0545454545454545,0.0606060606060606,0.0641025641025641,0.0659340659340659,0.0666666666666667,0.0666666666666667,0.0661764705882353,0.065359477124183,0.064327485380117,0.0631578947368421,0.0619047619047619,0,0,0,0,0,0,0,0,0,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0.0476190476190476,0.0714285714285714,0.138888888888889,0.2,0.236363636363636,1,0.833333333333333,0.7,0.6,0.523809523809524,0.464285714285714,0.416666666666667,0.377777777777778,0.345454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990284411782481,1.13815346328864,1.18509574855625,1.23491899321595,1.2740211186371,1.31675286978083,1.36162652500829,1.40184640975831,1.43786372850689,1.46406736208969,43,1
"44","2018-07-19",0,0,0,0,0,0,0,0,0,9,0,0,5,1,3,0,33.6666666666667,43.8333333333333,40.4444444444444,6,0,0,3,1,2,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,0,2.657,3.521,3.7355,3.782,3.8456,3.905,3.99189285714286,4.10252777777778,4.21435555555556,4.32452727272727,0,0.333333333333333,0.5,0.533333333333333,0.523809523809524,0.5,0.472222222222222,0.444444444444444,0.436363636363636,0,0,0,0,0,0,0,0.0222222222222222,0.0363636363636364,0.0454545454545454,0.0512820512820513,0.054945054945055,0.0571428571428571,0.0583333333333333,0.0588235294117647,0.0588235294117647,0.0584795321637427,0.0578947368421053,0.0571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.111111111111111,0.163636363636364,0.333333333333333,0.5,0.5,0.466666666666667,0.428571428571429,0.392857142857143,0.361111111111111,0.333333333333333,0.309090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01414313204166,1.2867502307835,1.34429980441721,1.35635048474682,1.37260103398789,1.38754358052032,1.40900766425266,1.43568619610098,1.46194796356828,1.48716344173097,44,0
"45","2018-07-20",0,0,0,0,1,0,0,0,0,6,0,2,2,1,1,0,NA,38.3333333333333,38.3333333333333,6,0,2,2,1,1,0,0,0,0,0,1,NA,2,0,0,1,0,0,0,0,0,2,2,2,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,2.622,3.50766666666667,3.93966666666667,4.0662,4.08053333333333,4.10361904761905,4.12735714285714,4.17688888888889,4.25077777777778,4.33098181818182,0,0,0.2,0.333333333333333,0.380952380952381,0.392857142857143,0.388888888888889,0.377777777777778,0.363636363636364,0,0,0,0,0,0,0,0,0.0181818181818182,0.0303030303030303,0.0384615384615385,0.043956043956044,0.0476190476190476,0.05,0.0514705882352941,0.0522875816993464,0.0526315789473684,0.0526315789473684,0.0523809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.25,0.244444444444444,0.272727272727273,0,0.166666666666667,0.3,0.333333333333333,0.333333333333333,0.321428571428571,0.305555555555556,0.288888888888889,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00136690422927,1.2830612106449,1.39616218031824,1.42700434936768,1.43043883010407,1.43594583226249,1.44157700887359,1.45322585015793,1.47035462860701,1.48862118888729,45,1
"46","2018-07-21",0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,50.3333333333333,57,53,2,0,0,2,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0,0,2.598,3.472,3.91483333333333,4.1752,4.26,4.26409523809524,4.27107142857143,4.27866666666667,4.30804444444444,4.35969090909091,0,0,0,0.133333333333333,0.238095238095238,0.285714285714286,0.305555555555556,0.311111111111111,0.309090909090909,0,0,0,0,0,0,0,0,0,0.0151515151515152,0.0256410256410256,0.032967032967033,0.0380952380952381,0.0416666666666667,0.0441176470588235,0.0457516339869281,0.0467836257309941,0.0473684210526316,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.2,0.2,0,0,0.1,0.2,0.238095238095238,0.25,0.25,0.244444444444444,0.236363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992510757785564,1.27312566301425,1.3899958355367,1.45283088492013,1.47247205736094,1.47341089131089,1.47500815721904,1.47674426404196,1.48343115447774,1.495079460736,46,0
"47","2018-07-22",0,0,0,0,0,0,0,0,0,12,0,0,3,2,7,0,49.3333333333333,60.2222222222222,57.5,9,0,0,2,2,5,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,0,0,2.648,3.514,3.951,4.2175,4.39226666666667,4.45371428571429,4.45428571428571,4.45444444444444,4.4544,4.47225454545455,0,0,0,0,0.0952380952380952,0.178571428571429,0.222222222222222,0.244444444444444,0.254545454545455,0,0,0,0,0,0,0,0,0,0,0.0128205128205128,0.021978021978022,0.0285714285714286,0.0333333333333333,0.0367647058823529,0.0392156862745098,0.0409356725146199,0.0421052631578947,0.0428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0444444444444444,0.0545454545454545,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.163636363636364,0,0,0,0.0666666666666667,0.142857142857143,0.178571428571429,0.194444444444444,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0108733743601,1.28481519217004,1.39896376422055,1.4626765310387,1.50235739991085,1.51594322648019,1.5160687048667,1.51610355718003,1.51609379865473,1.5200064192416,47,0
"48","2018-07-23",0,0,0,0,0,0,0,0,0,10,0,0,3,3,4,0,59,48.3333333333333,49.4,9,0,0,3,3,3,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,2.613,3.49566666666667,3.92866666666667,4.1892,4.36546666666667,4.48938095238095,4.53471428571429,4.53277777777778,4.52891111111111,4.52427272727273,0,0,0,0,0,0.0714285714285714,0.138888888888889,0.177777777777778,0.2,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0.019047619047619,0.025,0.0294117647058824,0.0326797385620915,0.0350877192982456,0.0368421052631579,0.0380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0363636363636364,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0.0476190476190476,0.107142857142857,0.138888888888889,0.155555555555556,0.163636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998055033676795,1.27972941672518,1.39343546927126,1.45610023536385,1.49637372547766,1.52374514621452,1.53357455433773,1.53315664020273,1.53232165925321,1.53131911044235,48,0
"49","2018-07-24",0,0,0,0,0,0,0,0,1,8,1,0,3,0,4,0,37.3333333333333,51.6,46.25,5,0,0,1,0,4,0,0,0,1,0,0,NA,3,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,3.317,4.188,4.62933333333333,4.8903,5.0646,5.19090476190476,5.28421428571429,5.31975,5.31735555555555,5.31214545454546,0,0,0,0,0,0,0.0555555555555556,0.111111111111111,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.00952380952380952,0.0166666666666667,0.0220588235294118,0.0261437908496732,0.0292397660818713,0.0315789473684211,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0.0357142857142857,0.0833333333333333,0.111111111111111,0.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22876297313315,1.4558204237685,1.55378424824327,1.60749602819676,1.64182765523575,1.66598926374199,1.6834713920174,1.69004968892649,1.68960779150819,1.6886455862492,49,1
"50","2018-07-25",0,0,0,0,0,0,0,0,1,6,0,1,0,2,3,0,NA,53.5,53.5,6,0,1,0,2,3,0,0,0,1,0,0,NA,2,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,0,0,3.412,4.51766666666667,4.95316666666667,5.1945,5.3454,5.45004761904762,5.52821428571429,5.58702777777778,5.60388888888889,5.59143636363636,0,0,0,0,0,0,0,0.0444444444444444,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0.0147058823529412,0.0196078431372549,0.0233918128654971,0.0263157894736842,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0,0,0,0,0,0,0.0277777777777778,0.0666666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25618567577287,1.52988952700763,1.62001510947187,1.66666854588837,1.69477121557837,1.71380650773011,1.72779221345878,1.73818775274702,1.74114820341471,1.73896265277296,50,1
"51","2018-07-26",0,0,3,0,0,1,0,0,0,13,2,0,8,1,2,0,30.75,43.8888888888889,39.8461538461538,9,2,0,4,1,2,0,0,0,0,0,0,NA,2,1,0,0,0,0,1,0,0,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,0,0,3.729,4.86633333333333,5.41916666666667,5.6773,5.8272,5.92238095238095,5.98867857142857,6.03838888888889,6.0756,6.08069090909091,0,0,0,0,0,0,0,0,0.0363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0.0130718954248366,0.0175438596491228,0.0210526315789474,0.0238095238095238,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.2,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0.666666666666667,0.5,0.4,0.333333333333333,0.285714285714286,0.25,0.222222222222222,0.222222222222222,0.236363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34260367249516,1.60268180793709,1.70822688270889,1.75393644551832,1.77955192612031,1.79548268816846,1.80643107483245,1.81456231178078,1.82060604378563,1.82143006280824,51,4
"52","2018-07-27",0,0,0,0,0,0,0,0,0,20,3,2,3,8,4,0,59.6,50.7333333333333,52.95,15,3,2,2,6,2,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,0,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,16,1,0,2.082,3.325,3.89366666666667,4.2148,4.37526666666667,4.46857142857143,4.52610714285714,4.56461111111111,4.59244444444444,4.61214545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065359477124183,0.0116959064327485,0.0157894736842105,0.019047619047619,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.163636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277777777777778,0.0444444444444444,0.0545454545454545,0.333333333333333,0.333333333333333,0.3,0.266666666666667,0.238095238095238,0.214285714285714,0.194444444444444,0.177777777777778,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780241887410879,1.23110147171419,1.38470977298965,1.46205097351914,1.49856594026796,1.51920055835049,1.53171572455641,1.54000446771854,1.5459536501851,1.55014331483411,52,0
"53","2018-07-28",0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,NA,51,51,4,0,0,2,0,2,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,2,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,2,0,1.118,1.812,2.4335,2.8296,3.09506666666667,3.25176190476191,3.35407142857143,3.42380555555556,3.47422222222222,3.51269090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584795321637427,0.0105263157894737,0.0142857142857143,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0.0363636363636364,0,0.166666666666667,0.2,0.2,0.19047619047619,0.178571428571429,0.166666666666667,0.155555555555556,0.145454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197210169287705,0.64814981462921,0.929601745933827,1.07486589493811,1.16160795354817,1.20948614929808,1.23955365946765,1.25954152935399,1.27374759225875,1.28445289884938,53,0
"54","2018-07-29",0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,NA,60,60,2,1,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,18,3,0,1.118,1.49066666666667,1.83766666666667,2.2427,2.5572,2.79638095238095,2.95789285714286,3.07455555555556,3.1614,3.22876363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526315789473684,0.00952380952380952,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0.1,0.133333333333333,0.142857142857143,0.142857142857143,0.138888888888889,0.133333333333333,0.127272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197210169287705,0.46415321556756,0.661484500051104,0.851304110354602,0.977272936808949,1.06346201020271,1.11772606998752,1.155167640044,1.18215655104504,1.20260095467945,54,0
"55","2018-07-30",0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,NA,38.5,38.5,4,0,0,3,1,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,19,4,0,1.118,1.49066666666667,1.677,1.8852,2.16593333333333,2.41219047619048,2.61635714285714,2.76641666666667,2.882,2.97281818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476190476190476,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0952380952380952,0.107142857142857,0.111111111111111,0.111111111111111,0.109090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197210169287705,0.46415321556756,0.574926549172514,0.685719664731149,0.817986741755256,0.921155072240216,0.99929169694895,1.05306270148607,1.09259421634255,1.12259511505177,55,0
"56","2018-07-31",0,0,0,0,0,0,0,0,0,9,0,5,2,0,2,0,43.6666666666667,46.8333333333333,45.7777777777778,6,0,2,2,0,2,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,20,5,0,1.118,1.49066666666667,1.677,1.7888,1.9276,2.13271428571429,2.32821428571429,2.50077777777778,2.63548888888889,2.74421818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0714285714285714,0.0833333333333333,0.0888888888888889,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197210169287705,0.46415321556756,0.574926549172514,0.635941706789166,0.706852827616057,0.803218013804743,0.887156125363164,0.955810545591548,1.00631017269258,1.04528822553084,56,0
"57","2018-08-01",0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,NA,40.25,40.25,4,1,0,0,0,3,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,6,0,0.559,0.931666666666667,1.118,1.2298,1.30433333333333,1.40347619047619,1.55960714285714,1.71766666666667,1.86397777777778,1.98352727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0.0555555555555556,0.0666666666666667,0.0727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41703174447963,0.0311756174684498,0.197210169287705,0.285028554986218,0.33956269432877,0.407779887256,0.506580913430403,0.597553627275815,0.674971895091163,0.734062261656601,57,0
